Income statement (Segment Analysis):
ts_code  ann_date f_ann_date  end_date report_type comp_type end_type  basic_eps  diluted_eps  total_revenue       revenue    int_income prem_earned   comm_income  n_commis_income  n_oth_income  n_oth_b_income prem_income out_prem une_prem_reser reins_income n_sec_tb_income n_sec_uw_income n_asset_mg_income  oth_b_income  fv_value_chg_gain  invest_income  ass_invest_income    forex_gain    total_cogs     oper_cost       int_exp      comm_exp  biz_tax_surchg      sell_exp     admin_exp      fin_exp  assets_impair_loss prem_refund compens_payout reser_insur_liab div_payt reins_exp      oper_exp compens_payout_refu insur_reser_refu reins_cost_refund  other_bus_cost  operate_profit  non_oper_income  non_oper_exp nca_disploss  total_profit    income_tax      n_income  n_income_attr_p  minority_gain  oth_compr_income  t_compr_income  compr_inc_attr_p  compr_inc_attr_m_s          ebit        ebitda insurance_exp  undist_profit  distable_profit rd_exp fin_exp_int_exp fin_exp_int_inc transfer_surplus_rese transfer_housing_imprest transfer_oth adj_lossgain  withdra_legal_surplus  withdra_legal_pubfund withdra_biz_devfund withdra_rese_fund withdra_oth_ersu workers_welfare  distr_profit_shrhder prfshare_payable_dvd  comshare_payable_dvd capit_comstock_div  continued_net_profit update_flag
84   000001.SZ  20071023   20071023  20070930           1         2        3       0.90         0.88   7.767194e+09  7.767194e+09  1.242802e+10        None  4.175020e+08     3.219200e+08  5.087030e+08    1.051890e+08        None     None           None         None            None            None              None  1.051890e+08       5.177700e+07   2.034930e+08                NaN  1.482440e+08  4.990767e+09           NaN  5.491449e+09  9.558200e+07    5.775610e+08           NaN  2.937531e+09          NaN        1.475675e+09        None           None             None     None      None  4.990767e+09                None             None              None             NaN    2.776427e+09     2.837600e+07  2.181300e+07         None  2.782990e+09  9.093730e+08  1.873617e+09     1.873617e+09            NaN               NaN             NaN               NaN                 NaN  9.242869e+09           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
85   000001.SZ  20070816   20070816  20070630           1         2        2       0.54         0.54   4.890715e+09  4.890715e+09  7.621216e+09        None  2.627510e+08     2.095150e+08  2.471150e+08    6.834000e+07        None     None           None         None            None            None              None  6.834000e+07       1.299300e+07   6.584900e+07                NaN  9.993300e+07  3.208940e+09           NaN  3.187131e+09  5.323600e+07    3.532150e+08           NaN  1.858239e+09          NaN        9.974860e+08        None           None             None     None      None  3.208940e+09                None             None              None             NaN    1.681775e+09     2.684300e+07  1.869400e+07         None  1.689924e+09  5.659410e+08  1.123983e+09     1.123983e+09            NaN               NaN             NaN               NaN                 NaN -5.611060e+08 -4.149740e+08          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
86   000001.SZ  20070426   20070426  20070331           1         2        1       0.27         0.27   2.352129e+09  2.352129e+09  3.576400e+09        None  1.043200e+08     8.232030e+07  1.323968e+08    2.523416e+07        None     None           None         None            None            None              None  2.523416e+07       2.979632e+06   5.362814e+07                NaN  5.055491e+07  1.534110e+09           NaN  1.438989e+09  2.199968e+07    1.671148e+08           NaN  8.879587e+08          NaN        4.790369e+08        None           None             None     None      None  1.534110e+09                None             None              None             NaN    8.180185e+08     3.302285e+06  5.824570e+05         None  8.212724e+08  2.861888e+08  5.350837e+08     5.350837e+08            NaN               NaN             NaN               NaN                 NaN  2.831166e+09           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
87   000001.SZ  20070322   20070322  20061231           1         2        4       0.67         0.67   7.135218e+09  7.135218e+09  1.155122e+10        None  4.253948e+08     3.065414e+08  3.462318e+08    1.059516e+08        None     None           None         None            None            None              None  1.059516e+08      -1.627112e+07   1.105650e+08                NaN  1.459864e+08  5.230049e+09           NaN  5.068773e+09  1.188534e+08    5.534727e+08           NaN  3.250780e+09          NaN        1.425796e+09        None           None             None     None      None  5.230049e+09                None             None              None             NaN    1.905169e+09     1.094024e+08  2.004924e+07         None  1.994522e+09  6.916154e+08  1.302907e+09     1.302907e+09            NaN               NaN             NaN               NaN                 NaN -1.856661e+09 -1.516541e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
88   000001.SZ  20061026   20061026  20060930           1         2        3       0.47         0.47   5.076998e+09  5.076998e+09  8.313871e+09        None  2.937896e+08     2.144416e+08  2.811882e+08    8.007866e+07        None     None           None         None            None            None              None  8.007866e+07       2.694666e+06   6.367057e+07                NaN  1.347443e+08  3.696840e+09           NaN  3.732502e+09  7.934803e+07    3.973361e+08           NaN  2.306363e+09          NaN        9.931404e+08        None           None             None     None      None  3.696840e+09                None             None              None             NaN    1.380158e+09              NaN           NaN         None  1.448380e+09  5.580839e+08  8.902956e+08     8.902956e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
89   000001.SZ  20060818   20060818  20060630           1         2        2       0.24         0.25   3.118194e+09  3.118194e+09  5.210594e+09        None  1.853875e+08     1.415835e+08  1.421579e+08    4.405963e+07        None     None           None         None            None            None              None  4.405963e+07      -2.396119e+07   3.516126e+07                NaN  8.689816e+07  2.408432e+09           NaN  2.376142e+09  4.380404e+07    2.459535e+08           NaN  1.484977e+09          NaN        6.775020e+08        None           None             None     None      None  2.408432e+09                None             None              None             NaN    7.097616e+08              NaN           NaN         None  7.601941e+08  2.965735e+08  4.636207e+08     4.636207e+08            NaN               NaN             NaN               NaN                 NaN -1.032682e+09 -8.647353e+08          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
90   000001.SZ  20070426   20060426  20060331           1         2        1       0.12         0.12   1.596767e+09  1.596767e+09  2.610042e+09        None  7.400531e+07     5.334753e+07  5.805229e+07    1.720480e+07        None     None           None         None            None            None              None  1.720480e+07      -1.340011e+07   6.877099e+06                NaN  4.737050e+07  1.265937e+09           NaN  1.124676e+09  2.065778e+07    1.189667e+08           NaN  6.701995e+08          NaN        4.767706e+08        None           None             None     None      None  1.265937e+09                None             None              None             NaN    3.308298e+08     3.022150e+05  1.028426e+06         None  3.597389e+08  1.265554e+08  2.331835e+08     2.331835e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
91   000001.SZ  20070322   20060401  20051231           1         2        4       0.16         0.16   5.450551e+09  5.450551e+09  8.664013e+09        None  3.070868e+08     2.390963e+08  3.177787e+08    7.292946e+07        None     None           None         None            None            None              None  7.292946e+07       1.117092e+06   1.114760e+08                NaN  1.322562e+08  4.816516e+09           NaN  3.770337e+09  6.799046e+07    4.169217e+08           NaN  2.596812e+09          NaN        1.802783e+09        None           None             None     None      None  4.816516e+09                None             None              None             NaN    6.340347e+08     3.109766e+07  6.723562e+07         None  5.978967e+08  2.868891e+08  3.110076e+08     3.110076e+08            NaN               NaN             NaN               NaN                 NaN -1.401510e+09 -1.019962e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
92   000001.SZ  20051029   20051029  20050930           1         2        3        NaN          NaN   6.349684e+09  6.349684e+09           NaN        None  2.030335e+08              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   6.352010e+08                NaN  9.525400e+07           NaN           NaN           NaN  4.671591e+07    3.140925e+08  1.794304e+09           NaN          NaN        1.404770e+09        None           None             None     None      None           NaN                None             None              None             NaN    2.975615e+09     1.118387e+07  2.257759e+07         None  6.101581e+08  2.437349e+08  3.664231e+08     3.664231e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
93   000001.SZ  20050819   20060705  20050630           1         2        2        NaN          NaN   4.199084e+09  4.199084e+09           NaN        None  1.283024e+08              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   4.193907e+08                NaN  5.456896e+07           NaN           NaN           NaN  2.950714e+07    2.079992e+08  1.147479e+09           NaN          NaN        9.640298e+08        None           None             None     None      None           NaN                None             None              None             NaN    1.982691e+09     5.358258e+06  2.650881e+07         None  3.701206e+08  1.626338e+08  1.578348e+08     1.578348e+08            NaN               NaN             NaN               NaN                 NaN  2.814099e+09  3.007054e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
94   000001.SZ  20050426   20050426  20050331           1         2        1        NaN          NaN   1.976070e+09  1.976070e+09           NaN        None  6.311560e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.993017e+08                NaN  2.575398e+07           NaN           NaN           NaN  1.454866e+07    9.838251e+07  4.917802e+08           NaN          NaN        4.403085e+08        None           None             None     None      None           NaN                None             None              None             NaN    1.003014e+09     2.091984e+06  1.285095e+06         None  2.658285e+08  1.117021e+08  1.541264e+08     1.541264e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
95   000001.SZ  20050426   20050426  20041231           1         2        4        NaN          NaN   5.273549e+09  5.273549e+09  6.132906e+09        None  2.474784e+08     1.878385e+08  2.611012e+09    1.794630e+09        None     None           None         None            None            None              None  1.820383e+09                NaN   7.256988e+08                NaN  9.068332e+07  4.775033e+09           NaN  3.686961e+09  5.963992e+07    4.113481e+08  2.457296e+09  2.457296e+09          NaN        1.880635e+09        None           None             None     None      None  4.775033e+09                None             None              None    2.575335e+07    4.985166e+08     2.096000e+07  2.828369e+07         None  4.911929e+08  2.014186e+08  2.897743e+08     2.897743e+08            NaN               NaN             NaN               NaN                 NaN -3.798993e+09 -3.449217e+09          None    446301963.0     7.360762e+08   None            None            None                  None                     None         None         None           2.897743e+07           1.448871e+07                None              None             None            None          6.346552e+08                 None                   NaN               None                   NaN           0
96   000001.SZ  20041023   20041023  20040930           1         2        3        NaN          NaN   6.085604e+09  6.085604e+09           NaN        None  1.671747e+08              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   5.132393e+08                NaN  7.132697e+07           NaN           NaN           NaN  3.999655e+07    3.094145e+08  1.844024e+09           NaN          NaN        1.165368e+09        None           None             None     None      None           NaN                None             None              None             NaN    2.476980e+09     1.666604e+07  1.401552e+07         None  4.916090e+08  8.457100e+07  4.070380e+08     4.070380e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
97   000001.SZ  20040415   20040415  20040331           1         2        1        NaN          NaN   1.913438e+09  1.913438e+09           NaN        None  4.751029e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.563767e+08                NaN  2.171454e+07           NaN           NaN           NaN  1.200149e+07    9.658262e+07  5.048390e+08           NaN          NaN        3.917471e+08        None           None             None     None      None           NaN                None             None              None             NaN    8.601900e+08     1.638697e+06  2.062571e+06         None  2.150597e+08  6.917010e+05  2.143680e+08     2.143680e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
98   000001.SZ  20040415   20040415  20031231           1         2        4        NaN          NaN   3.850803e+09  3.850803e+09  4.359117e+09        None  1.787826e+08     1.294344e+08  1.992724e+09    1.244862e+09        None     None           None         None            None            None              None  1.345311e+09                NaN   6.651554e+08                NaN  8.270649e+07  3.482266e+09           NaN  2.730922e+09  4.934824e+07    2.523850e+08  2.062878e+09  2.062878e+09          NaN        1.066553e+09        None           None             None     None      None  3.482266e+09                None             None              None    1.004492e+08    3.685372e+08     1.323268e+07  2.782370e+07         None  3.539462e+08  3.740052e+07  3.165457e+08     3.165457e+08            NaN               NaN             NaN               NaN                 NaN -3.307609e+09 -2.982939e+09          None    253047396.0     5.695931e+08   None            None            None                  None                     None         None         None           3.165457e+07           1.582728e+07                None              None             None            None          4.588021e+08                 None           291873322.0               None                   NaN           0
99   000001.SZ  20031029   20031029  20030930           1         2        3        NaN          NaN   4.140535e+09  4.140535e+09           NaN        None  1.102482e+08              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   4.764472e+08                NaN  5.433979e+07           NaN           NaN           NaN  3.108743e+07    1.940595e+08  1.330748e+09           NaN          NaN        5.882424e+08        None           None             None     None      None           NaN                None             None              None             NaN    1.684385e+09     4.273715e+06  8.861562e+06         None  4.210484e+08  1.060949e+08  3.149535e+08     3.149535e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
100  000001.SZ  20030820   20030820  20030630           1         2        2        NaN          NaN   2.822308e+09  2.822308e+09           NaN        None  7.210409e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   3.180684e+08                NaN  3.342271e+07           NaN           NaN           NaN  1.816966e+07    1.350040e+08  8.507746e+08           NaN          NaN        4.038130e+08        None           None             None     None      None           NaN                None             None              None             NaN    1.201898e+09     1.036001e+07  1.100568e+07         None  3.443667e+08  7.402602e+07  2.703407e+08     2.703407e+08            NaN               NaN             NaN               NaN                 NaN  1.818359e+09  1.953427e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
101  000001.SZ  20030424   20030424  20030331           1         2        1        NaN          NaN   1.352523e+09  1.352523e+09           NaN        None  3.046502e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.370905e+08                NaN  2.134163e+07           NaN           NaN           NaN  9.400661e+06    6.686290e+07  4.177180e+08           NaN          NaN        1.654472e+08        None           None             None     None      None           NaN                None             None              None             NaN    5.273749e+08     6.963235e+06  1.274661e+06         None  1.636629e+08  1.034972e+07  1.533131e+08     1.533131e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
102  000001.SZ  20030424   20030424  20021231           1         2        4        NaN          NaN   3.769718e+09  3.769718e+09  3.911096e+09        None  1.054881e+08     7.844695e+07  2.103354e+09    1.295978e+09        None     None           None         None            None            None              None  1.318893e+09                NaN   7.459683e+08                NaN  6.140747e+07  3.120449e+09           NaN  2.346094e+09  2.704118e+07    2.924775e+08  1.841899e+09  1.841899e+09          NaN        9.631574e+08        None           None             None     None      None  3.120449e+09                None             None              None    2.291502e+07    6.492686e+08     1.460462e+07  2.732280e+07         None  6.365504e+08  2.043255e+08  4.322249e+08     4.322249e+08            NaN               NaN             NaN               NaN                 NaN -2.579694e+09 -2.247301e+09          None     49763235.0     4.819882e+08   None            None            None                  None                     None         None         None           4.322249e+07           2.161125e+07                None              None             None            None          3.307094e+08                 None           291873322.0               None                   NaN           0
103  000001.SZ  20021025   20021025  20020930           1         2        3        NaN          NaN   3.942442e+09  3.942442e+09           NaN        None  7.493286e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   4.232498e+08                NaN  4.181368e+07           NaN           NaN           NaN  1.673607e+07    2.196107e+08  1.354752e+09           NaN          NaN        4.607237e+08        None           None             None     None      None           NaN                None             None              None             NaN    1.651425e+09     1.376670e+07  1.285727e+07         None  5.487500e+08  1.291080e+08  4.196420e+08     4.196420e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
104  000001.SZ  20020814   20020814  20020630           1         2        2        NaN          NaN   2.412765e+09  2.412765e+09           NaN        None  4.092495e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   3.353883e+08                NaN  3.019333e+07           NaN           NaN           NaN  9.430732e+06    1.326036e+08  7.814202e+08           NaN          NaN        3.658835e+08        None           None             None     None      None           NaN                None             None              None             NaN    1.225506e+09     3.307787e+06  8.892819e+06         None  3.860455e+08  7.190419e+07  3.141413e+08     3.141413e+08            NaN               NaN             NaN               NaN                 NaN  1.489310e+09  1.648968e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
105  000001.SZ  20020423   20020423  20020331           1         2        1        NaN          NaN   1.095479e+09  1.095479e+09           NaN        None  1.492981e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.184185e+08                NaN  1.001251e+06           NaN           NaN           NaN  4.227853e+06    6.373996e+07  3.172368e+08           NaN          NaN        1.086343e+08        None           None             None     None      None           NaN                None             None              None             NaN    5.165977e+08     6.058450e+05  7.211580e+05         None  2.256897e+08  4.173854e+07  1.839511e+08     1.839511e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
106  000001.SZ  20020419   20020419  20011231           1         2        4        NaN          NaN   2.597464e+09  2.597464e+09  3.732965e+09        None  7.977256e+07     6.292370e+07 -1.952475e+08   -6.742706e+08        None     None           None         None            None            None              None  2.174889e+07                NaN   4.424909e+08                NaN  3.653218e+07  2.035716e+09           NaN  1.699197e+09  1.684887e+07    2.618429e+08  1.077854e+09  1.077854e+09          NaN                 NaN        None           None             None     None      None  2.035716e+09                None             None              None    6.960195e+08    5.617485e+08     1.088716e+07  1.368008e+07         None  5.589556e+08  1.565952e+08  4.023604e+08     4.023604e+08            NaN               NaN             NaN               NaN                 NaN -1.536131e+09 -1.265318e+09          None            NaN     4.019906e+08   None            None            None                  None                     None         None         None           4.023604e+07           2.011802e+07                None              None             None            None          3.416366e+08                 None           291873322.0               None                   NaN           0
107  000001.SZ  20021025   20021025  20010930           1         2        3        NaN          NaN   2.580203e+09  2.580203e+09           NaN        None  4.442332e+07     3.391324e+07  2.223971e+08             NaN        None     None           None         None            None            None              None           NaN                NaN   2.223763e+08                NaN  2.077700e+04           NaN  1.218954e+09           NaN  1.051008e+07    1.598993e+08  8.404998e+08           NaN          NaN        1.738852e+08        None           None             None     None      None           NaN                None             None              None             NaN    9.655015e+08     3.757146e+06  5.651582e+06         None  4.074461e+08  4.236494e+07  3.650812e+08     3.650812e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
108  000001.SZ  20010810   20010810  20010630           1         2        2        NaN          NaN   1.769244e+09  1.769244e+09           NaN        None  2.637577e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.990545e+08                NaN  2.170500e+04           NaN           NaN           NaN  6.333024e+06    9.856335e+07  3.837053e+08           NaN          NaN        1.217060e+08        None           None             None     None      None           NaN                None             None              None             NaN    4.666207e+08     1.926983e+06  5.061701e+06         None  2.644315e+08  4.121985e+07  2.232117e+08     2.232117e+08            NaN               NaN             NaN               NaN                 NaN  1.280643e+09  1.363048e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
109  000001.SZ  20020423   20020423  20010331           1         2        1        NaN          NaN   7.250054e+08  7.250054e+08           NaN        None  1.045080e+07     7.575383e+06  2.709030e+07             NaN        None     None           None         None            None            None              None           NaN                NaN   2.707157e+07                NaN  1.872900e+04           NaN           NaN           NaN  2.875421e+06    4.985020e+07  2.338000e+08           NaN          NaN                 NaN        None           None             None     None      None           NaN                None             None              None             NaN    2.386974e+08     8.867170e+05  3.156791e+06         None  1.595056e+08  2.067712e+07  1.388284e+08     1.388284e+08            NaN               NaN             NaN               NaN                 NaN           NaN           NaN          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
110  000001.SZ  20010414   20010414  20001231           1         2        4        NaN          NaN   1.812893e+09  1.812893e+09  2.340677e+09        None  4.904994e+07     3.935059e+07  2.468164e+07   -3.569256e+08        None     None           None         None            None            None              None  1.503616e+07                NaN   3.567043e+08                NaN  2.490293e+07  1.259262e+09           NaN  9.637770e+08  9.699350e+06    1.827924e+08  7.045079e+08  7.045079e+08          NaN                 NaN        None           None             None     None      None  1.259262e+09                None             None              None    3.719617e+08    5.536314e+08     9.955727e+06  1.681903e+07         None  5.467681e+08  4.021636e+07  5.065518e+08     5.065518e+08            NaN               NaN             NaN               NaN                 NaN -7.523911e+08 -5.273109e+08          None   -506301635.0              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
111  000001.SZ  20000726   20000726  20000630           1         2        2        NaN          NaN   9.530263e+08  9.530263e+08           NaN        None  1.236766e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.610216e+08                NaN  1.322200e+04           NaN           NaN           NaN  3.687533e+06    7.316054e+07  2.811848e+08  1.029795e+07    278127.00                 NaN        None           None             None     None      None           NaN                None             None              None             NaN    2.005887e+08     3.883126e+06  4.019027e+06         None  2.004528e+08  2.250000e+07  1.779528e+08     1.779528e+08            NaN               NaN             NaN               NaN                 NaN  5.846955e+08  6.529635e+08          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
112  000001.SZ  20000419   20000419  19991231           1         2        4        NaN          NaN   1.724955e+09  1.724955e+09  2.092411e+09        None  2.388332e+07     1.704885e+07  1.114965e+08   -1.456074e+08        None     None           None         None            None            None              None  2.063074e+08                NaN   2.366649e+08                NaN  2.043901e+07  1.118581e+09           NaN  8.479159e+08  6.834468e+06    1.708983e+08  5.785191e+08  5.887682e+08   1324135.00        7.000000e+06        None           None             None     None      None  1.118581e+09                None             None              None    3.519148e+08    6.063740e+08     5.915277e+06  7.104846e+06         None  6.051844e+08  4.999333e+07  5.551911e+08     5.551911e+08            NaN               NaN             NaN               NaN                 NaN -4.679807e+08 -2.807692e+08          None    650227372.0     1.205475e+09   None            None            None                  None                     None         None         None           5.551911e+07           5.551911e+07                None              None             None            None          1.094437e+09                 None           931108255.0               None                   NaN           0
113  000001.SZ  19990717   19990717  19990630           1         2        2        NaN          NaN   1.134698e+09  1.134698e+09           NaN        None  7.346929e+06              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.088526e+08                NaN  3.285672e+05           NaN           NaN           NaN  3.241363e+06    8.402025e+07  2.390359e+08  4.796524e+06    717579.34        0.000000e+00        None           None             None     None      None           NaN                None             None              None             NaN    2.789780e+08     1.874095e+06  4.378753e+06         None  2.764733e+08  3.555473e+07  2.409186e+08     2.409186e+08            NaN               NaN             NaN               NaN                 NaN  8.036042e+08  8.652244e+08          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
114  000001.SZ  19990423   19990423  19981231           1         2        4        NaN          NaN   1.963738e+09  1.963738e+09  2.532461e+09        None  3.026241e+07     1.874542e+07  7.232896e+07   -1.332979e+08        None     None           None         None            None            None              None  2.084937e+08                NaN   1.848269e+08                NaN  2.079990e+07  1.113156e+09           NaN  1.001588e+09  1.151699e+07    1.915828e+08  5.610858e+08  5.742812e+08   4098638.66        5.500000e+06        None           None             None     None      None  1.113156e+09                None             None              None    3.417916e+08    8.505829e+08     1.459907e+07  8.145257e+06         None  8.570367e+08  9.279660e+07  7.642401e+08     7.643392e+08  -9.907640e+04               NaN             NaN               NaN                 NaN -3.763166e+08 -2.210035e+08          None    476794360.4     1.241063e+09   None            None            None                  None                     None         None         None           1.277976e+08           1.277976e+08                None              None             None            None          9.854681e+08                 None                   NaN               None                   NaN           0
115  000001.SZ  19980826   19980826  19980630           1         2        2        NaN          NaN   1.294420e+09  1.294420e+09           NaN        None  1.385444e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   7.072541e+07                NaN  7.507331e+06           NaN           NaN           NaN  4.713626e+06    8.580717e+07  2.386380e+08  6.079972e+06    177251.49        0.000000e+00        None           None             None     None      None           NaN                None             None              None             NaN    4.352653e+08     2.325748e+06  1.720197e+06         None  4.358708e+08  5.796592e+07  3.780131e+08     3.780131e+08            NaN               NaN             NaN               NaN                 NaN  9.591817e+08  1.016280e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
116  000001.SZ  19980312   19980312  19971231           1         2        4        NaN          NaN   1.869233e+09  1.869233e+09  2.657035e+09        None  3.961040e+07     2.723040e+07  2.194466e+08   -1.423155e+08        None     None           None         None            None            None              None  3.104657e+07                NaN   3.393484e+08                NaN  2.241373e+07  9.071480e+08           NaN  1.207841e+09  1.238000e+07    1.854029e+08  5.338086e+08  5.483830e+08  13267320.76                 NaN        None           None             None     None      None  9.071480e+08                None             None              None    1.733621e+08    9.620847e+08     8.005756e+06  9.501351e+06         None  1.002425e+09  1.401973e+08  8.622279e+08     8.623161e+08  -8.824773e+04               NaN             NaN               NaN                 NaN -6.185830e+08 -6.185830e+08          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
117  000001.SZ  19970828   19970828  19970630           1         2        2        NaN          NaN   1.314008e+09  1.314008e+09           NaN        None  1.024396e+07              NaN           NaN             NaN        None     None           None         None            None            None              None           NaN                NaN   1.717474e+08                NaN  1.096166e+07           NaN           NaN           NaN  5.213519e+06    8.479577e+07  2.088764e+08  6.839735e+06   2243028.36        0.000000e+00        None           None             None     None      None           NaN                None             None              None             NaN    5.412425e+08     1.295892e+06  6.425329e+06         None  5.240241e+08  8.037768e+07  4.436464e+08     4.437381e+08  -9.166689e+04               NaN             NaN               NaN                 NaN  1.008283e+09  1.008283e+09          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
118  000001.SZ  19970421   19970421  19961231           1         2        4        NaN          NaN   1.560670e+09  1.560670e+09  2.369716e+09        None  1.048346e+08     9.257089e+07  9.970364e+07   -1.093037e+08        None     None           None         None            None            None              None  3.935455e+07                NaN   1.798339e+08                NaN  2.917347e+07  6.438640e+08           NaN  1.149980e+09  1.226375e+07    1.088445e+08  3.790140e+08  3.863612e+08   4563507.68                 NaN        None           None             None     None      None  6.438640e+08                None             None              None    1.486583e+08    9.168057e+08     5.441812e+06  2.516265e+06         None  9.197043e+08  1.324036e+08  7.873006e+08     7.874790e+08  -1.783797e+05               NaN             NaN               NaN                 NaN -4.757933e+08 -4.757933e+08          None            NaN              NaN   None            None            None                  None                     None         None         None                    NaN                    NaN                None              None             None            None                   NaN                 None                   NaN               None                   NaN           0
